fecha,region,servicio.salud,r.estimado,r.liminf,r.lisup
2020-04-11,15,151011,1.0406392680967,0.6709210632310251,1.4103574729623702
2020-04-12,15,151011,0.964397059485339,0.607867736788217,1.32092638218246
2020-04-13,15,151011,0.9185375547127409,0.5741866488389711,1.26288846058651
2020-04-14,15,151011,0.869879872847604,0.526071219211687,1.21368852648352
2020-04-15,15,151011,0.835098674217838,0.47922132583499605,1.19097602260068
2020-04-16,15,151011,0.8633485811441509,0.49568638055659897,1.2310107817317
2020-04-17,15,151011,0.9274085636692901,0.5426815155651429,1.31213561177344
2020-04-18,15,151011,0.9839049260784979,0.614279081227122,1.3535307709298798
2020-04-19,15,151011,1.06174726981656,0.666548544036114,1.4569459955970099
2020-04-20,15,151011,1.14778273405775,0.724870878191471,1.57069458992403
2020-04-21,15,151011,1.18584335824977,0.773749380947389,1.59793733555215
2020-04-22,15,151011,1.1991899829486599,0.7960231404069771,1.60235682549034
2020-04-23,15,151011,1.15578960000519,0.7708523229090292,1.54072687710135
2020-04-24,15,151011,1.08856405517284,0.7268866726618779,1.45024143768379
2020-04-25,15,151011,1.04512616254235,0.7030585807647329,1.3871937443199598
2020-04-26,15,151011,0.9920850994039381,0.6534902096396159,1.33067998916826
2020-04-27,15,151011,0.9219263208330349,0.58366719344164,1.26018544822443
2020-04-28,15,151011,0.909099544924462,0.571139160640014,1.24705992920891
2020-04-29,15,151011,0.896870434459264,0.544163773874857,1.24957709504367
2020-04-30,15,151011,0.913595100206957,0.5586803895348921,1.26850981087902
2020-05-01,15,151011,0.9258288458898342,0.570865091061636,1.2807926007180301
2020-05-02,15,151011,0.9204426210729109,0.561791913424864,1.27909332872096
2020-05-03,15,151011,0.9188933408976601,0.554513186710776,1.2832734950845401
2020-05-04,15,151011,0.919224312128515,0.5513673155226689,1.28708130873436
2020-05-05,15,151011,0.9047694269195391,0.529601063223528,1.27993779061555
2020-05-06,15,151011,0.900159450717967,0.510776273167341,1.2895426282685902
2020-05-07,15,151011,0.9173278682719681,0.526616241659551,1.3080394948843899
2020-05-08,15,151011,0.941526203521308,0.557537943384314,1.3255144636583
2020-05-09,15,151011,0.9899072640153891,0.599202217311661,1.3806123107191202
2020-05-10,15,151011,1.04680344792134,0.6570370057310421,1.4365698901116397
2020-05-11,15,151011,1.1474109178201202,0.7177141951235129,1.57710764051673
2020-05-12,15,151011,1.20737024864313,0.7461307277286372,1.66860976955762
2020-05-13,15,151011,1.2730686752643798,0.7889548616848192,1.75718248884393
2020-05-14,15,151011,1.3120561968404298,0.821119251395614,1.80299314228525
2020-05-15,15,151011,1.3342417213056998,0.840108415723771,1.8283750268876398
2020-05-16,15,151011,1.3768861379878201,0.893498003780739,1.8602742721949
2020-05-17,15,151011,1.3831091950554402,0.909104715953267,1.85711367415762
2020-05-18,15,151011,1.39897630044779,0.9307440613729989,1.8672085395225901
2020-05-19,15,151011,1.43640028234671,0.973820012423701,1.8989805522697198
2020-05-20,15,151011,1.3922858341666398,0.958622615958174,1.82594905237511
2020-05-21,15,151011,1.39111067281566,0.980666123798369,1.8015552218329498
2020-05-22,15,151011,1.38559583226642,0.9859404605951031,1.78525120393773
2020-05-23,15,151011,1.37158376516056,0.9842194513891941,1.7589480789319198
2020-05-24,15,151011,1.32693445069135,0.9617849014672841,1.6920839999154198
2020-05-25,15,151011,1.27002958207374,0.9289188845456551,1.6111402796018202
2020-05-26,15,151011,1.21671257630184,0.9104345662042209,1.52299058639946
2020-05-27,15,151011,1.2275843880231898,0.935045849181158,1.52012292686522
2020-05-28,15,151011,1.22337131236274,0.927745074958961,1.51899754976652
2020-05-29,15,151011,1.26094908904809,0.953361042695647,1.5685371354005302
2020-05-30,15,151011,1.28836288736731,0.975817421694576,1.60090835304005
2020-05-31,15,151011,1.29884112885015,0.989069976588131,1.60861228111217
2020-06-01,15,151011,1.39407010635834,1.07783928234299,1.71030093037368
2020-06-02,15,151011,1.39582556046661,1.07237948649056,1.71927163444266
2020-06-03,15,151011,1.35046299963947,1.03420852853199,1.66671747074694
2020-06-04,15,151011,1.29921966849841,1.0025436860686,1.59589565092823
2020-06-05,15,151011,1.21656020562737,0.953640995794863,1.47947941545987
2020-06-06,15,151011,1.16649286626291,0.9259457956310749,1.40703993689474
2020-06-07,15,151011,1.1219417792962298,0.9032083098531859,1.34067524873927
2020-06-08,15,151011,1.05223791186035,0.852702309371079,1.25177351434962
2020-06-09,15,151011,1.0314801602858001,0.838363370707592,1.224596949864
2020-06-10,15,151011,1.06131655428588,0.8654229117211708,1.2572101968506002
2020-06-11,15,151011,1.0525240240440898,0.8513979182631409,1.2536501298250402
2020-06-12,15,151011,1.05929329017608,0.8631758828082571,1.2554106975439099
2020-06-13,15,151011,1.08565498256521,0.8907829664478679,1.28052699868256
2020-06-14,15,151011,1.10865124917434,0.915869626325366,1.3014328720233101
2020-06-15,15,151011,1.1017963419575,0.9127364429703821,1.29085624094462
2020-06-16,15,151011,1.08962990251876,0.895851002920976,1.2834088021165402
2020-06-17,15,151011,1.0462479726712801,0.8671786192589208,1.2253173260836498
2020-06-18,15,151011,1.04627953809523,0.8661691499840308,1.22638992620643
2020-06-19,15,151011,1.07436214151107,0.8888771177261241,1.2598471652960201
2020-06-20,15,151011,1.03064416549369,0.8499063117652049,1.21138201922217
2020-06-21,15,151011,1.026106918683,0.847874987938305,1.2043388494276899
2020-06-22,15,151011,1.03757274454278,0.8561016510568191,1.21904383802874
2020-06-23,15,151011,1.0626158181614,0.8817747771238159,1.24345685919899
2020-06-24,15,151011,1.05240387517477,0.8787601997187551,1.22604755063079
2020-06-25,15,151011,1.0796776702772801,0.903479873708522,1.2558754668460301
2020-06-26,15,151011,1.08271644045621,0.9019644910650509,1.2634683898473702
2020-06-27,15,151011,1.13404499272636,0.9406863372912521,1.32740364816147
2020-06-28,15,151011,1.15605150447021,0.9575767420942791,1.35452626684614
2020-06-29,15,151011,1.1337259484303002,0.946646396002904,1.32080550085769
2020-06-30,15,151011,1.1398444065978701,0.9526732666264491,1.3270155465693
2020-07-01,15,151011,1.2007732542248302,1.01203760293557,1.3895089055140801
2020-07-02,15,151011,1.1804856409334898,0.9868652583840559,1.37410602348293
2020-07-03,15,151011,1.17118317806997,0.976602573525471,1.3657637826144697
2020-07-04,15,151011,1.14799197917144,0.9572440242535931,1.33873993408928
2020-07-05,15,151011,1.1520530228963402,0.9619073756766391,1.3421986701160402
2020-07-06,15,151011,1.2148799929948502,1.03191090583169,1.39784908015802
2020-07-07,15,151011,1.19204278248401,1.01173374400895,1.37235182095907
2020-07-08,15,151011,1.21251973913878,1.02993341371776,1.39510606455979
2020-07-09,15,151011,1.24906888686145,1.06483586600319,1.4333019077197
2020-07-10,15,151011,1.31993488817707,1.11948273598954,1.5203870403646103
2020-07-11,15,151011,1.3056647966218502,1.09678260501826,1.5145469882254299
2020-07-12,15,151011,1.26911026372642,1.06134813077654,1.47687239667631
2020-07-13,15,151011,1.2380490114479898,1.0399099853865201,1.4361880375094598
2020-07-14,15,151011,1.2204363428848601,1.03688018242423,1.4039925033454999
2020-07-15,15,151011,1.19613014769308,1.02347256350401,1.36878773188215
2020-07-16,15,151011,1.16719879819823,1.00827299635868,1.32612460003778
2020-07-17,15,151011,1.12983471921203,0.985040950209935,1.2746284882141201
2020-07-18,15,151011,1.1292387710186298,0.989101145841784,1.26937639619547
2020-07-19,15,151011,1.10192252741072,0.971804031077919,1.23204102374351
2020-07-20,15,151011,1.1230628681200001,0.9924864670374459,1.25363926920255
2020-07-21,15,151011,1.11744920707853,0.9900670000838628,1.24483141407321
2020-07-22,15,151011,1.1125709155939199,0.984680164605373,1.24046166658246
2020-07-23,15,151011,1.07764427230464,0.9506575680763141,1.20463097653297
2020-07-24,15,151011,1.01569337058548,0.895293088819251,1.13609365235171
2020-07-25,15,151011,0.972987642522088,0.863266783175388,1.08270850186879
2020-07-26,15,151011,0.9605685706717699,0.8554330170615619,1.06570412428198
2020-07-27,15,151011,0.938945190099978,0.835955776920428,1.04193460327953
2020-07-28,15,151011,0.9259992908470309,0.8182478126786591,1.0337507690154
2020-07-29,15,151011,0.8546904866479441,0.7455270254210881,0.9638539478748008
2020-07-30,15,151011,0.86014206067893,0.740839680356234,0.979444441001626
2020-07-31,15,151011,0.8722974579171479,0.7491858881919241,0.995409027642372
2020-08-01,15,151011,0.896471003032092,0.7770576832971279,1.0158843227670602
2020-08-02,15,151011,0.92813126771894,0.809783719345582,1.0464788160923002
2020-08-03,15,151011,0.9111674810044609,0.7950571365269751,1.02727782548195
2020-08-04,15,151011,0.9275279619560799,0.8020586118396831,1.05299731207248
2020-08-05,15,151011,0.99708910250102,0.870540942272567,1.12363726272947
2020-08-06,15,151011,1.03090607317314,0.8978573165628191,1.1639548297834599
2020-08-07,15,151011,1.02144726386491,0.892489221282192,1.1504053064476298
2020-08-08,15,151011,1.00452161116103,0.880165297076101,1.12887792524596
2020-08-09,15,151011,0.987621093334575,0.8696554187156379,1.10558676795351
2020-08-10,15,151011,0.9555850529225659,0.8343030345809258,1.0768670712642099
2020-08-11,15,151011,0.957571248290609,0.8229851840844341,1.09215731249678
2020-08-12,15,151011,0.9305328407964879,0.7867058349442408,1.07435984664874
2020-08-13,15,151011,0.888927434824795,0.728482521719505,1.04937234793009
2020-08-14,15,151011,0.91231081796894,0.739377756728919,1.08524387920896
2020-08-15,15,151011,0.9224246836271,0.747062055748588,1.09778731150561
2020-08-16,15,151011,0.92886332130264,0.762390216834126,1.09533642577115
2020-08-17,15,151011,0.9627610329126229,0.7921426408471608,1.1333794249780902
2020-08-18,15,151011,0.996810874137658,0.817759267292898,1.1758624809824199
2020-08-19,15,151011,0.99989949362698,0.8205859694665619,1.1792130177873998
2020-08-20,15,151011,0.9934336676287041,0.819392383954695,1.16747495130271
2020-08-21,15,151011,0.9620133686074449,0.788114935113045,1.1359118021018502
2020-08-22,15,151011,0.9443735620725631,0.7770946130798441,1.11165251106528
2020-08-23,15,151011,0.9332163193427141,0.7750705095923041,1.09136212909312
2020-08-24,15,151011,0.926079200809096,0.742666063688318,1.1094923379298702
2020-08-25,15,151011,0.8943097138799749,0.672710847809329,1.11590857995062
2020-08-26,15,151011,0.905320536973556,0.6426391149513749,1.16800195899574
2020-03-08,1,11011,3.18318702764407,0.0,3.99
2020-03-09,1,11011,2.72970731611052,0.0,3.99
2020-03-10,1,11011,2.54285840904111,0.0,3.99
2020-03-11,1,11011,2.33027599311728,0.0,3.99
2020-03-12,1,11011,2.1744614740182002,0.0,3.99
2020-03-13,1,11011,2.0782357048065503,0.0,3.99
2020-03-14,1,11011,2.0730170176343603,0.0,3.99
2020-03-15,1,11011,1.9693150977669298,0.0,3.99
2020-03-16,1,11011,1.9340747819942798,0.0,3.99
2020-03-17,1,11011,1.91375994954553,0.0,3.99
2020-03-18,1,11011,1.96181441958187,0.0,3.99
2020-03-19,1,11011,1.9174853776778,0.0,3.99
2020-03-20,1,11011,1.86224898547804,0.0,3.7741484819074906
2020-03-21,1,11011,1.8054313270871698,0.0,3.6545318608977504
2020-03-22,1,11011,1.79445636599703,0.0966816739645422,3.4922310580295197
2020-03-23,1,11011,1.7615669952931299,0.14717538559404,3.3759586049922206
2020-03-24,1,11011,1.7197360576783898,0.099282097225645,3.34019001813114
2020-03-25,1,11011,1.6607579841256201,0.154907134753176,3.16660883349806
2020-03-26,1,11011,1.6176322243677101,0.270010625745473,2.96525382298995
2020-03-27,1,11011,1.5735097761438601,0.323597267055835,2.8234222852318798
2020-03-28,1,11011,1.53165890572387,0.37405137711840003,2.68926643432934
2020-03-29,1,11011,1.4785473431659197,0.38816512131441994,2.5689295650174104
2020-03-30,1,11011,1.48609488465683,0.44881942914661205,2.52337034016706
2020-03-31,1,11011,1.48072140711763,0.483608436327943,2.47783437790731
2020-04-01,1,11011,1.51334873022299,0.5034593322091021,2.52323812823687
2020-04-02,1,11011,1.5258554836132,0.582980289240616,2.46873067798578
2020-04-03,1,11011,1.56770062917351,0.614122453204177,2.5212788051428396
2020-04-04,1,11011,1.58924954828178,0.657189655662315,2.52130944090124
2020-04-05,1,11011,1.5818554357510701,0.7061419586222041,2.45756891287994
2020-04-06,1,11011,1.5258702595225098,0.6834710907024829,2.3682694283425296
2020-04-07,1,11011,1.49179563191702,0.7291004868722969,2.25449077696175
2020-04-08,1,11011,1.42067900543382,0.717006131445172,2.12435187942246
2020-04-09,1,11011,1.39018287730239,0.7341056517395671,2.04626010286522
2020-04-10,1,11011,1.3119703424228701,0.693324197875766,1.9306164869699698
2020-04-11,1,11011,1.2683918420798999,0.677286855293494,1.85949682886631
2020-04-12,1,11011,1.2433993483386598,0.6924177435212989,1.79438095315602
2020-04-13,1,11011,1.25652650997149,0.7079341002255021,1.8051189197174902
2020-04-14,1,11011,1.2807313348328702,0.7238237360971891,1.8376389335685601
2020-04-15,1,11011,1.3238159138477201,0.7792509237951409,1.8683809039002999
2020-04-16,1,11011,1.3320849138151298,0.794031870018553,1.8701379576117
2020-04-17,1,11011,1.36778664639543,0.840235375114652,1.8953379176762
2020-04-18,1,11011,1.34664324062633,0.8355368461585649,1.8577496350941003
2020-04-19,1,11011,1.3475127541824197,0.8630418204840229,1.83198368788082
2020-04-20,1,11011,1.36390139636516,0.8778108708670992,1.8499919218632201
2020-04-21,1,11011,1.3493921810055198,0.8781453105249621,1.8206390514860902
2020-04-22,1,11011,1.31497438548573,0.862315419035614,1.76763335193584
2020-04-23,1,11011,1.2869299891380401,0.8406857133412869,1.73317426493478
2020-04-24,1,11011,1.30047376010444,0.8603807174973759,1.74056680271151
2020-04-25,1,11011,1.32130096274455,0.8961885744613131,1.74641335102779
2020-04-26,1,11011,1.3953116476817,0.9655709845037141,1.82505231085969
2020-04-27,1,11011,1.4820991870746,1.0271294938251998,1.9370688803240002
2020-04-28,1,11011,1.61243892472946,1.12127723287197,2.1036006165869496
2020-04-29,1,11011,1.60781124615796,1.11275589062567,2.10286660169025
2020-04-30,1,11011,1.62461709652359,1.13213794709716,2.1170962459500102
2020-05-01,1,11011,1.6659440219674702,1.1694575998988002,2.16243044403614
2020-05-02,1,11011,1.6836464193908998,1.16920545100021,2.19808738778159
2020-05-03,1,11011,1.69471612622218,1.17944365635855,2.2099885960858
2020-05-04,1,11011,1.6658969893796498,1.1590467818158998,2.17274719694339
2020-05-05,1,11011,1.55581758312845,1.0982584136715998,2.0133767525853
2020-05-06,1,11011,1.66263469231614,1.21326536030983,2.11200402432244
2020-05-07,1,11011,1.5483806860438303,1.1252445687046397,1.9715168033830202
2020-05-08,1,11011,1.46582529109669,1.0898659355974,1.8417846465959702
2020-05-09,1,11011,1.39999625757434,1.07016258526646,1.72982992988221
2020-05-10,1,11011,1.35356357862142,1.05872388732774,1.6484032699150901
2020-05-11,1,11011,1.3926469019556,1.11672860758148,1.6685651963297201
2020-05-12,1,11011,1.4297602069756299,1.1535139768028402,1.7060064371484198
2020-05-13,1,11011,1.3645572301895499,1.09077165641923,1.6383428039598602
2020-05-14,1,11011,1.3769495300229198,1.11845369350453,1.63544536654131
2020-05-15,1,11011,1.4387192281865,1.17394020144662,1.7034982549263702
2020-05-16,1,11011,1.42582202157535,1.15894197832668,1.69270206482401
2020-05-17,1,11011,1.3945789619495201,1.13681210916561,1.65234581473342
2020-05-18,1,11011,1.3607336741439098,1.11453833249789,1.6069290157899299
2020-05-19,1,11011,1.29963661134275,1.07685615089479,1.5224170717907102
2020-05-20,1,11011,1.30161481777548,1.09344261390599,1.50978702164498
2020-05-21,1,11011,1.26554273238665,1.0739596616552298,1.45712580311807
2020-05-22,1,11011,1.1799573339979,1.0060356142019,1.3538790537939
2020-05-23,1,11011,1.17532475667251,1.02381670697365,1.3268328063713701
2020-05-24,1,11011,1.1326731785572899,0.992447460889494,1.27289889622508
2020-05-25,1,11011,1.10313751188771,0.971787133110073,1.23448789066535
2020-05-26,1,11011,1.08433585856169,0.9649057799541609,1.20376593716921
2020-05-27,1,11011,1.0419674160394201,0.92968145539473,1.1542533766841
2020-05-28,1,11011,1.04163041763764,0.93245873864153,1.15080209663375
2020-05-29,1,11011,1.02780186161861,0.925057445916663,1.1305462773205601
2020-05-30,1,11011,0.994106878472683,0.8926095241380491,1.0956042328073199
2020-05-31,1,11011,0.976958180825979,0.87801460244939,1.07590175920257
2020-06-01,1,11011,0.996702939549127,0.889662094964675,1.10374378413358
2020-06-02,1,11011,0.9889487744819542,0.8791340195101379,1.09876352945377
2020-06-03,1,11011,0.975752800929728,0.87162396863755,1.07988163322191
2020-06-04,1,11011,0.9613802357594821,0.8599417140319789,1.0628187574869898
2020-06-05,1,11011,0.975296505599394,0.8737261206333491,1.07686689056544
2020-06-06,1,11011,0.9884345877254529,0.8814609992063192,1.09540817624459
2020-06-07,1,11011,0.9885738741670491,0.8855277663442909,1.09161998198981
2020-06-08,1,11011,0.979952636354249,0.8773420060160358,1.08256326669246
2020-06-09,1,11011,0.993937761050744,0.887950541584765,1.09992498051672
2020-06-10,1,11011,0.996679234585245,0.889922314289992,1.1034361548805
2020-06-11,1,11011,0.9875248855319759,0.882809675606948,1.092240095457
2020-06-12,1,11011,0.9722274531875551,0.867611553234514,1.0768433531406
2020-06-13,1,11011,0.9432956761706061,0.8408815671446501,1.04570978519656
2020-06-14,1,11011,0.942789774209306,0.839437756216689,1.04614179220192
2020-06-15,1,11011,0.925963634930785,0.8251642332455759,1.0267630366159899
2020-06-16,1,11011,0.9012805517102092,0.798759258365658,1.00380184505476
2020-06-17,1,11011,0.885382217903198,0.7806560841936031,0.9901083516127941
2020-06-18,1,11011,0.9007463354456401,0.791156432797091,1.0103362380941898
2020-06-19,1,11011,0.9020532521853499,0.792049604771716,1.01205689959898
2020-06-20,1,11011,0.9094773352529208,0.7971793066949399,1.0217753638109
2020-06-21,1,11011,0.907857692005611,0.790530723373895,1.02518466063733
2020-06-22,1,11011,0.9002113258351641,0.7869699345119001,1.01345271715843
2020-06-23,1,11011,0.921091370603001,0.8057598941782571,1.0364228470277501
2020-06-24,1,11011,0.933914299627102,0.821967929317739,1.0458606699364699
2020-06-25,1,11011,0.9031507308690129,0.793152094237982,1.01314936750004
2020-06-26,1,11011,0.912652586838321,0.7994046290273009,1.0259005446493399
2020-06-27,1,11011,0.930013460047731,0.8144265689980179,1.0456003510974399
2020-06-28,1,11011,0.954643534034134,0.8376656669415731,1.0716214011266998
2020-06-29,1,11011,0.928848381531104,0.8156224155874491,1.04207434747476
2020-06-30,1,11011,0.9528145693463009,0.8329145723558671,1.07271456633673
2020-07-01,1,11011,0.980160336583484,0.8588272532721491,1.10149341989482
2020-07-02,1,11011,0.9886425133156399,0.8687393132474791,1.1085457133838001
2020-07-03,1,11011,1.01846997275662,0.896140750540227,1.140799194973
2020-07-04,1,11011,0.9848074427244631,0.866102510075683,1.1035123753732399
2020-07-05,1,11011,0.977824285975633,0.859742914737095,1.09590565721417
2020-07-06,1,11011,0.9588745894868459,0.837917496880686,1.07983168209301
2020-07-07,1,11011,0.9527680905539091,0.82810617209427,1.07743000901355
2020-07-08,1,11011,0.927856938598417,0.805673310119954,1.05004056707688
2020-07-09,1,11011,0.9349755974743879,0.813037895597793,1.05691329935098
2020-07-10,1,11011,0.8817361806345061,0.7618269248091991,1.00164543645981
2020-07-11,1,11011,0.8903849999096741,0.765738460060307,1.01503153975904
2020-07-12,1,11011,0.878319713719403,0.7556697155962572,1.00096971184255
2020-07-13,1,11011,0.890297559383535,0.759714552932023,1.02088056583505
2020-07-14,1,11011,0.859285649441521,0.7283178365747359,0.990253462308305
2020-07-15,1,11011,0.854833884669819,0.7166405251746529,0.993027244164986
2020-07-16,1,11011,0.8805265988729221,0.738586609299326,1.02246658844652
2020-07-17,1,11011,0.969564771716607,0.8220282111285441,1.11710133230467
2020-07-18,1,11011,1.05339269668168,0.904928491688585,1.2018569016747802
2020-07-19,1,11011,1.07743962563901,0.9312844851915408,1.22359476608647
2020-07-20,1,11011,1.14214496521124,0.985772527387972,1.2985174030345001
2020-07-21,1,11011,1.1547741109686298,0.9909970038005981,1.3185512181366599
2020-07-22,1,11011,1.1735985661037098,1.01090487104329,1.33629226116413
2020-07-23,1,11011,1.1711315930621697,1.00644018064363,1.3358230054807199
2020-07-24,1,11011,1.09305539616005,0.940941232803085,1.24516955951701
2020-07-25,1,11011,1.03842090946928,0.9006160900801641,1.17622572885839
2020-07-26,1,11011,1.0802475051237,0.94261301515423,1.2178819950931798
2020-07-27,1,11011,1.03850256144951,0.901712331553153,1.17529279134587
2020-07-28,1,11011,0.987105317100684,0.8614898460368801,1.11272078816449
2020-07-29,1,11011,0.9339380886938259,0.8140570074231659,1.0538191699644899
2020-07-30,1,11011,0.9229844658043241,0.7995102175697641,1.04645871403888
2020-07-31,1,11011,0.916674931471846,0.7973318369767008,1.03601802596699
2020-08-01,1,11011,0.9141339466880191,0.7939491316055658,1.0343187617704699
2020-08-02,1,11011,0.8555898923054791,0.7331328700990359,0.9780469145119209
2020-08-03,1,11011,0.8409775095061099,0.70977470638908,0.9721803126231401
2020-08-04,1,11011,0.880078531325417,0.7320462928996261,1.02811076975121
2020-08-05,1,11011,0.916905129739146,0.7679759418596279,1.06583431761866
2020-08-06,1,11011,0.922311728004545,0.773311892322945,1.0713115636861401
2020-08-07,1,11011,0.951051858368217,0.802945032661715,1.09915868407472
2020-08-08,1,11011,0.9571474664869359,0.8101799582320408,1.1041149747418302
2020-08-09,1,11011,0.966986840512027,0.824726610356698,1.10924707066736
2020-08-10,1,11011,1.00873796922329,0.8670340155556608,1.15044192289092
2020-08-11,1,11011,0.9961143004870949,0.8555084415236591,1.13672015945053
2020-08-12,1,11011,1.02066546754437,0.878823022625511,1.1625079124632198
2020-08-13,1,11011,1.01521698073776,0.867506182825868,1.16292777864966
2020-08-14,1,11011,1.00582461264539,0.853969648854775,1.157679576436
2020-08-15,1,11011,1.0082630471663399,0.8583437377004219,1.15818235663225
2020-08-16,1,11011,0.9919477467294859,0.848092676121354,1.13580281733762
2020-08-17,1,11011,0.95807838503777,0.807404178325391,1.10875259175015
2020-08-18,1,11011,0.9978038788120308,0.8290491371194171,1.1665586205046399
2020-08-19,1,11011,0.961759463446023,0.7823485108542231,1.1411704160378202
2020-08-20,1,11011,0.9534740321273159,0.765833592141098,1.14111447211353
2020-08-21,1,11011,0.940723952959701,0.743839897910313,1.1376080080090902
2020-08-22,1,11011,0.929762704361348,0.7249306357909109,1.13459477293178
2020-08-23,1,11011,0.938813922287774,0.735426406431223,1.1422014381443202
2020-08-24,1,11011,0.9490369090120849,0.738579121703929,1.1594946963202402
2020-08-25,1,11011,0.899313991764759,0.6918512490966789,1.10677673443284
2020-08-26,1,11011,0.888364255353925,0.6514408381979051,1.1252876725099499
2020-03-08,2,21011,2.7481074194164403,0.0,3.99
2020-03-09,2,21011,2.4226311290835296,0.0,3.99
2020-03-10,2,21011,2.14458062508849,0.0,3.99
2020-03-11,2,21011,1.9539660542961899,0.0,3.99
2020-03-12,2,21011,1.84375536439975,0.0,3.99
2020-03-13,2,21011,1.8011513253147802,0.0,3.7380279147164903
2020-03-14,2,21011,1.8229684328216897,0.0682242801192339,3.57771258552414
2020-03-15,2,21011,1.83293444738325,0.17716440028519298,3.4887044944812997
2020-03-16,2,21011,1.8729008601558301,0.257273984005578,3.4885277363060703
2020-03-17,2,21011,1.93060826902491,0.38114353942440704,3.48007299862541
2020-03-18,2,21011,1.9724369502592298,0.464801121700133,3.48007277881833
2020-03-19,2,21011,1.96219940871544,0.526316834557944,3.39808198287294
2020-03-20,2,21011,1.91943669596807,0.6089168914233559,3.22995650051279
2020-03-21,2,21011,1.88133995463348,0.659517804896121,3.1031621043708397
2020-03-22,2,21011,1.80187528083817,0.6830347621253879,2.92071579955096
2020-03-23,2,21011,1.7114609725756398,0.7085980756701841,2.7143238694811
2020-03-24,2,21011,1.61382094911264,0.7411051462880122,2.4865367519372703
2020-03-25,2,21011,1.5094538189926399,0.7378980219725122,2.2810096160127697
2020-03-26,2,21011,1.4048552520594901,0.687749080729416,2.12196142338956
2020-03-27,2,21011,1.33756786832094,0.6794037395479499,1.99573199709394
2020-03-28,2,21011,1.2992542311311899,0.680260898368369,1.91824756389402
2020-03-29,2,21011,1.25346939451416,0.678491353933082,1.8284474350952398
2020-03-30,2,21011,1.2655470753236298,0.688674995678664,1.8424191549686
2020-03-31,2,21011,1.2944903638198202,0.72875275001962,1.86022797762002
2020-04-01,2,21011,1.32728503211633,0.7623460913928259,1.8922239728398302
2020-04-02,2,21011,1.38435935640648,0.834833379236927,1.9338853335760302
2020-04-03,2,21011,1.4187971436085303,0.8664411723289379,1.9711531148881298
2020-04-04,2,21011,1.4155369372273303,0.8895714152889259,1.94150245916574
2020-04-05,2,21011,1.4265182794725701,0.913903729647376,1.9391328292977699
2020-04-06,2,21011,1.43774640631473,0.936660418618644,1.93883239401082
2020-04-07,2,21011,1.4306297241804902,0.933491055419968,1.92776839294102
2020-04-08,2,21011,1.41924463052212,0.9438888006731229,1.89460046037112
2020-04-09,2,21011,1.40434289008745,0.93428323916675,1.87440254100815
2020-04-10,2,21011,1.40946211965021,0.9513948352411451,1.86752940405927
2020-04-11,2,21011,1.40351766967349,0.9617426875009641,1.84529265184602
2020-04-12,2,21011,1.41063961768781,0.986142348955306,1.83513688642032
2020-04-13,2,21011,1.37506111748151,0.9671811964184449,1.78294103854458
2020-04-14,2,21011,1.35842469172927,0.961957250475814,1.7548921329827198
2020-04-15,2,21011,1.34994310300358,0.9726827956768431,1.72720341033032
